,Country,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%)
612,Mexico,2018,Fruits & Vegetables,46972.46,44720.130000000005,135.6833333333333,893.6866666666666,51.22
613,Mexico,2018,Grains & Cereals,112866.28,107733.79000000001,118.0375,888.4425,52.03
614,Mexico,2018,Meat & Seafood,152385.42,140846.45,119.822,720.3280000000001,60.212
615,Mexico,2018,Prepared Food,214113.49,218130.74,110.01285714285714,877.2342857142856,45.81714285714286
616,Mexico,2019,Bakery Items,138167.36,129944.26000000001,125.175,526.7725,56.8225
617,Mexico,2019,Beverages,51694.7,54844.57,101.015,397.7175,38.942499999999995
618,Mexico,2019,Dairy Products,155517.05,145943.38,102.97714285714287,949.9328571428572,55.37428571428571
619,Mexico,2019,Frozen Food,93651.83,104992.02,147.87333333333333,531.8100000000001,46.080000000000005
620,Mexico,2019,Fruits & Vegetables,44697.57,45167.12,166.78,862.08,67.49
621,Mexico,2019,Grains & Cereals,67614.07,55732.14,81.73,722.04,52.75
622,Mexico,2019,Meat & Seafood,119070.18000000001,122106.64,116.702,650.618,49.55800000000001
623,Mexico,2019,Prepared Food,104485.6,104955.5,104.2475,833.155,50.0375
624,Mexico,2020,Bakery Items,46373.01,46161.880000000005,84.42,838.49,60.685
625,Mexico,2020,Beverages,56133.75,52390.21,94.93333333333334,1246.61,58.089999999999996
626,Mexico,2020,Dairy Products,49568.409999999996,53547.549999999996,144.62666666666667,789.6666666666666,48.78
627,Mexico,2020,Frozen Food,169570.74,177815.53,105.524,810.9240000000001,55.331999999999994
628,Mexico,2020,Fruits & Vegetables,51433.79,52283.43,169.095,871.78,45.455
629,Mexico,2020,Grains & Cereals,100640.08,99518.2,185.47333333333333,975.0866666666667,50.02
630,Mexico,2020,Meat & Seafood,106027.70999999999,110707.33000000002,119.97333333333334,690.8233333333333,39.11
631,Mexico,2020,Prepared Food,80915.08,74814.98000000001,138.04333333333332,921.7800000000001,53.39333333333334
632,Mexico,2021,Bakery Items,83956.22,76803.18,110.22333333333334,700.6266666666667,61.11666666666667
633,Mexico,2021,Beverages,91887.93000000001,101602.83,130.996,581.528,47.834
634,Mexico,2021,Dairy Products,6356.34,6167.77,75.91,880.11,54.489999999999995
635,Mexico,2021,Frozen Food,67956.92,67720.65,98.83500000000001,859.385,46.855000000000004
636,Mexico,2021,Fruits & Vegetables,127705.1,134578.77,114.90799999999999,692.97,41.38
637,Mexico,2021,Grains & Cereals,183662.11,171407.47,82.12333333333333,471.6333333333334,50.348333333333336
638,Mexico,2021,Meat & Seafood,136805.73,142717.88,130.74200000000002,727.38,44.534000000000006
639,Mexico,2021,Prepared Food,201916.96000000002,209751.01,113.71142857142857,690.7714285714285,47.48571428571429
640,Mexico,2022,Bakery Items,84422.35,84092.93,139.66000000000003,463.565,47.86
641,Mexico,2022,Beverages,109936.71,111312.54,99.12166666666667,892.4983333333333,54.13833333333333
642,Mexico,2022,Dairy Products,237836.44,233650.49,99.28444444444443,804.2944444444445,50.396666666666675
643,Mexico,2022,Frozen Food,141048.32,139026.26,111.256,716.484,51.331999999999994
644,Mexico,2022,Fruits & Vegetables,144306.62,143729.49,97.64333333333333,525.8566666666667,45.60833333333333
645,Mexico,2022,Grains & Cereals,149615.47,156180.96,105.13000000000002,1040.066,49.839999999999996
646,Mexico,2022,Meat & Seafood,195180.19,189381.33000000002,124.53666666666668,964.2066666666666,49.54333333333333
647,Mexico,2022,Prepared Food,160443.46,160003.87,70.45285714285714,584.2228571428572,50.91857142857143
648,Mexico,2023,Bakery Items,138728.01,134778.82,110.445,577.9975000000001,50.817499999999995
649,Mexico,2023,Beverages,121903.18,119279.40000000001,128.436,489.79799999999994,51.83
650,Mexico,2023,Dairy Products,75222.48,70559.12,110.755,850.33,54.635
651,Mexico,2023,Frozen Food,57137.91,60254.4,133.89,819.315,44.21
652,Mexico,2023,Fruits & Vegetables,111519.24,109657.23,145.805,396.93,50.2525
653,Mexico,2023,Grains & Cereals,93562.03,105471.28,130.56666666666666,418.1133333333334,53.54333333333333
654,Mexico,2023,Meat & Seafood,75937.7,71552.33,97.61166666666666,455.1816666666667,60.77333333333333
655,Mexico,2023,Prepared Food,178851.66,174456.04,74.82666666666667,528.2783333333333,42.181666666666665
656,Mexico,2024,Bakery Items,92758.66,100508.52,138.27666666666667,834.4066666666666,60.63666666666666
657,Mexico,2024,Beverages,221416.48,211867.49,93.78999999999999,990.5971428571429,45.99
658,Mexico,2024,Dairy Products,204846.68,196559.51,110.89714285714285,894.0142857142857,49.050000000000004
659,Mexico,2024,Frozen Food,66577.04000000001,70509.14,121.25999999999999,767.6,54.585
660,Mexico,2024,Fruits & Vegetables,118549.46,119707.17000000001,97.772,870.7520000000001,52.339999999999996
661,Mexico,2024,Grains & Cereals,52293.479999999996,52678.600000000006,91.89666666666666,198.40333333333334,45.77
662,Mexico,2024,Meat & Seafood,119136.37,129402.22,99.75999999999999,699.72,52.25599999999999
663,Mexico,2024,Prepared Food,264715.57,270591.29,94.8575,537.98375,51.86875
664,Russia,2018,Bakery Items,135802.97,140489.39,90.33666666666666,731.2800000000001,56.41
665,Russia,2018,Beverages,130143.2,125307.41,90.12,678.358,40.372
666,Russia,2018,Dairy Products,6904.66,7082.67,67.87,535.6,53.92
667,Russia,2018,Frozen Food,169270.80000000002,177597.44,85.24833333333333,884.8850000000001,48.01166666666666
668,Russia,2018,Fruits & Vegetables,33562.71,39533.6,139.08,827.58,62.05
669,Russia,2018,Grains & Cereals,46475.21,45843.0,58.096666666666664,443.9066666666667,52.416666666666664
670,Russia,2018,Meat & Seafood,78449.05,85039.51,102.36,171.87,56.70666666666667
671,Russia,2018,Prepared Food,5143.07,4171.23,119.45,108.34,32.72
672,Russia,2019,Bakery Items,71431.28,58931.729999999996,157.79500000000002,627.3475,41.2225
673,Russia,2019,Beverages,173657.1,175789.73,111.77500000000002,842.0766666666667,50.10999999999999
674,Russia,2019,Dairy Products,54955.4,58156.049999999996,160.74666666666667,714.2833333333333,54.47666666666667
675,Russia,2019,Frozen Food,4275.46,4274.48,137.01,96.67,53.0
676,Russia,2019,Fruits & Vegetables,184766.78999999998,170424.92,119.9557142857143,759.9671428571429,50.118571428571435
677,Russia,2019,Grains & Cereals,101819.05,102582.31999999999,100.012,536.5899999999999,52.874
678,Russia,2019,Prepared Food,124381.27,123793.78,122.9,576.3824999999999,56.3075
679,Russia,2020,Bakery Items,177956.05,176294.45,128.87,808.71,44.11
680,Russia,2020,Beverages,75415.08,64565.84999999999,127.45333333333333,523.8100000000001,51.55666666666667
681,Russia,2020,Dairy Products,93300.22,90120.14,146.584,586.17,48.69199999999999
682,Russia,2020,Frozen Food,144613.74,155281.56,116.588,616.9179999999999,45.128
683,Russia,2020,Fruits & Vegetables,64192.1,66831.1,118.06,651.755,57.9
684,Russia,2020,Grains & Cereals,39039.85,33362.62,123.73,1044.35,58.72
685,Russia,2020,Meat & Seafood,140370.91999999998,138961.43,89.515,777.9133333333333,47.343333333333334
686,Russia,2020,Prepared Food,161436.13,154324.22,124.04571428571428,763.4371428571428,50.30285714285714
687,Russia,2021,Bakery Items,98064.61,93891.83,112.28599999999999,911.698,50.352
688,Russia,2021,Beverages,71425.57,64993.87,88.57333333333334,692.52,37.06666666666667
689,Russia,2021,Dairy Products,155288.7,140469.8,90.78000000000002,630.8733333333333,48.97333333333333
690,Russia,2021,Frozen Food,109789.41,113454.03,113.024,647.784,51.513999999999996
691,Russia,2021,Grains & Cereals,67026.36,67626.03,119.525,1076.14,61.894999999999996
692,Russia,2021,Meat & Seafood,169489.83,174077.64,170.144,619.578,53.498000000000005
693,Russia,2021,Prepared Food,152159.81,154364.5,113.91714285714285,469.12,51.69857142857143
694,Russia,2022,Bakery Items,32817.36,32090.67,144.585,810.435,55.82
695,Russia,2022,Beverages,161560.06,153942.97,107.13333333333333,830.6283333333332,49.915
696,Russia,2022,Dairy Products,108253.91,120140.95000000001,142.96,915.0933333333332,50.336666666666666
697,Russia,2022,Frozen Food,7876.24,7870.43,198.28,1112.61,43.97
698,Russia,2022,Fruits & Vegetables,133519.66,127422.33,88.0475,714.9024999999999,55.5875
699,Russia,2022,Grains & Cereals,39316.45,42760.46,112.19,522.5633333333334,50.64666666666667
700,Russia,2022,Meat & Seafood,259822.57,251476.8,88.60375,826.73375,59.20375
701,Russia,2022,Prepared Food,282847.62,277909.19,134.144,671.517,53.93300000000001
702,Russia,2023,Bakery Items,154787.33,156941.29,59.545,433.06,48.87
703,Russia,2023,Beverages,63886.240000000005,55442.369999999995,93.5575,488.4525,53.0425
704,Russia,2023,Dairy Products,189626.78,197029.22999999998,105.114,950.57,49.378
705,Russia,2023,Frozen Food,60372.26,54548.380000000005,133.835,947.07,39.144999999999996
706,Russia,2023,Fruits & Vegetables,100141.20999999999,114515.71,80.364,565.27,46.6
707,Russia,2023,Grains & Cereals,94902.74,97809.52,77.49000000000001,890.4175,51.3975
708,Russia,2023,Meat & Seafood,151967.38999999998,168652.03,104.85166666666667,1007.9066666666668,49.09166666666667
709,Russia,2023,Prepared Food,98732.72,103717.66,107.0575,903.9,47.765
710,Russia,2024,Bakery Items,149735.39,138470.18,159.71800000000002,634.884,44.806
711,Russia,2024,Beverages,78858.15,84722.79000000001,130.86333333333332,629.5533333333334,54.166666666666664
712,Russia,2024,Dairy Products,56304.9,53058.259999999995,96.9675,968.4475,56.0925
713,Russia,2024,Frozen Food,73766.02,80069.14,79.272,958.7059999999999,45.888
714,Russia,2024,Fruits & Vegetables,222771.38,221979.13999999998,127.38333333333334,861.6977777777779,53.19
715,Russia,2024,Grains & Cereals,115089.07,114437.25,120.35333333333334,553.9599999999999,47.406666666666666
716,Russia,2024,Meat & Seafood,129723.14000000001,129544.9,110.73166666666667,577.9483333333334,54.51333333333334
717,Russia,2024,Prepared Food,25404.47,21362.760000000002,109.58,990.0649999999999,49.25
718,Saudi Arabia,2018,Bakery Items,110179.97,119059.23999999999,134.58,284.40000000000003,49.48333333333333
719,Saudi Arabia,2018,Beverages,55883.28,52050.26,125.08,1085.48,51.72
720,Saudi Arabia,2018,Dairy Products,185695.63,195773.84,108.88888888888889,852.9211111111111,52.53888888888889
721,Saudi Arabia,2018,Frozen Food,89779.69,88659.18000000001,106.244,620.202,51.86800000000001
722,Saudi Arabia,2018,Fruits & Vegetables,56363.09,49382.62,62.9,985.5566666666667,43.973333333333336
723,Saudi Arabia,2018,Grains & Cereals,113925.55,116619.66,102.66749999999999,750.5925,54.2125
724,Saudi Arabia,2018,Meat & Seafood,151057.57,158868.81,106.26166666666667,534.3000000000001,45.49
725,Saudi Arabia,2018,Prepared Food,180227.74,175258.23,63.44599999999999,533.174,57.092000000000006
726,Saudi Arabia,2019,Bakery Items,57189.56,52054.75,93.23,925.13,59.57999999999999
727,Saudi Arabia,2019,Beverages,277045.41,283924.52999999997,118.648,572.498,49.171
728,Saudi Arabia,2019,Dairy Products,163905.15,165989.83000000002,102.87,811.9660000000001,44.206
729,Saudi Arabia,2019,Frozen Food,45282.57,39853.28,151.43,828.24,46.18
730,Saudi Arabia,2019,Fruits & Vegetables,116267.61,101931.39,95.1625,819.3425,47.57
731,Saudi Arabia,2019,Grains & Cereals,84803.3,91426.53,112.62,933.4033333333333,40.35666666666666
732,Saudi Arabia,2019,Meat & Seafood,113275.42,107285.14,131.41666666666666,958.9133333333333,46.98333333333333
733,Saudi Arabia,2019,Prepared Food,217470.31,213169.52000000002,141.85375,708.0187500000001,55.68
734,Saudi Arabia,2020,Bakery Items,109902.66,96939.78,126.29,570.0966666666667,53.775
735,Saudi Arabia,2020,Beverages,29511.18,25902.79,70.58,850.5049999999999,53.52
736,Saudi Arabia,2020,Dairy Products,75428.0,76989.15,45.556666666666665,745.3666666666667,48.99
737,Saudi Arabia,2020,Frozen Food,125691.87,125608.56,146.78199999999998,790.954,50.314
738,Saudi Arabia,2020,Fruits & Vegetables,61398.83,63533.14,120.91333333333334,369.82666666666665,55.6
739,Saudi Arabia,2020,Grains & Cereals,122183.87,123830.99,107.3175,239.695,50.2225
740,Saudi Arabia,2020,Meat & Seafood,44475.729999999996,48490.35,120.315,743.35,53.385
741,Saudi Arabia,2020,Prepared Food,254681.34,264492.13,131.06666666666666,572.97,55.27777777777778
742,Saudi Arabia,2021,Bakery Items,56049.87,62497.38,133.535,407.115,47.71
743,Saudi Arabia,2021,Beverages,91099.36,86202.96,103.41333333333334,624.0766666666667,56.410000000000004
744,Saudi Arabia,2021,Dairy Products,114979.18,124861.14,123.79666666666667,552.7900000000001,64.99666666666667
745,Saudi Arabia,2021,Frozen Food,129136.88,127037.97,108.46,629.455,47.879999999999995
746,Saudi Arabia,2021,Fruits & Vegetables,48743.79,48611.38,87.05666666666666,894.3966666666666,60.99333333333333
747,Saudi Arabia,2021,Grains & Cereals,24407.25,23085.93,27.03,965.22,36.24
748,Saudi Arabia,2021,Meat & Seafood,133813.52,127072.73999999999,117.002,488.00200000000007,45.94
749,Saudi Arabia,2021,Prepared Food,118893.68,122850.0,119.17833333333334,462.9983333333333,45.73166666666666
750,Saudi Arabia,2022,Bakery Items,34878.89,28723.34,109.99,1393.23,42.47
751,Saudi Arabia,2022,Beverages,171091.16999999998,168770.38,140.80875,818.88375,53.78875
752,Saudi Arabia,2022,Dairy Products,51107.97,50183.49,114.41,710.73,45.045
753,Saudi Arabia,2022,Frozen Food,37498.7,40770.84,104.41,683.96,59.295
754,Saudi Arabia,2022,Fruits & Vegetables,16504.06,19657.42,94.68,399.1,48.13
755,Saudi Arabia,2022,Grains & Cereals,129143.22,127273.67,111.92500000000001,871.7075,45.370000000000005
756,Saudi Arabia,2022,Meat & Seafood,57050.61,63227.67,73.235,1082.525,51.4675
757,Saudi Arabia,2022,Prepared Food,11188.17,12197.980000000001,105.29499999999999,968.735,57.87
758,Saudi Arabia,2023,Bakery Items,269026.58,277690.56,119.8,1019.245,45.5475
759,Saudi Arabia,2023,Beverages,61205.41,56528.1,94.78,674.945,53.2025
760,Saudi Arabia,2023,Dairy Products,97301.76000000001,97499.93,147.3475,591.4025,45.9025
761,Saudi Arabia,2023,Frozen Food,102203.73000000001,102210.18000000001,108.315,700.09,61.36666666666667
762,Saudi Arabia,2023,Fruits & Vegetables,77699.49,87364.54000000001,98.68,804.9749999999999,58.2975
763,Saudi Arabia,2023,Grains & Cereals,44376.96,38365.99,126.78,1395.67,33.04
764,Saudi Arabia,2023,Meat & Seafood,130438.56,142528.05,88.78,659.92,57.81
765,Saudi Arabia,2023,Prepared Food,119273.88,113537.56,118.59,507.832,44.684000000000005
766,Saudi Arabia,2024,Bakery Items,180241.59999999998,196961.2,123.51333333333334,672.1316666666667,49.48333333333333
767,Saudi Arabia,2024,Beverages,45674.85,40726.64,152.98000000000002,655.155,48.515
768,Saudi Arabia,2024,Dairy Products,244375.18,254643.21000000002,121.83333333333333,544.5977777777778,52.87222222222223
769,Saudi Arabia,2024,Frozen Food,74772.05,73417.85,176.56,746.845,39.185
770,Saudi Arabia,2024,Fruits & Vegetables,158544.83000000002,156927.9,114.05666666666667,979.77,46.285
771,Saudi Arabia,2024,Grains & Cereals,130123.36,129303.66,120.574,617.846,47.748000000000005
772,Saudi Arabia,2024,Meat & Seafood,83660.37,82111.51,134.96142857142857,565.0742857142857,55.048571428571435
773,Saudi Arabia,2024,Prepared Food,97153.61,97251.45000000001,120.78666666666668,371.32,54.1
774,South Africa,2018,Bakery Items,101458.26999999999,101528.20999999999,66.24499999999999,533.0675,46.8825
775,South Africa,2018,Beverages,101909.97,95962.44,141.39000000000001,621.9466666666666,55.61000000000001
776,South Africa,2018,Dairy Products,114083.65,110109.16,122.3025,693.845,51.845
777,South Africa,2018,Frozen Food,48341.200000000004,49004.5,127.95500000000001,1058.105,60.2
778,South Africa,2018,Fruits & Vegetables,212578.94,209823.49,111.02142857142859,491.65714285714284,47.68285714285714
779,South Africa,2018,Grains & Cereals,70888.95999999999,64059.93,94.13333333333334,755.7333333333332,41.943333333333335
780,South Africa,2018,Meat & Seafood,128903.98,137311.36,110.452,583.212,43.346
781,South Africa,2018,Prepared Food,59345.65,62019.479999999996,113.63666666666667,711.2033333333334,35.13666666666666
782,South Africa,2019,Bakery Items,112208.44,104847.37,122.66749999999999,629.73,52.425
783,South Africa,2019,Beverages,101573.75,97866.87,99.30250000000001,502.45500000000004,52.535
784,South Africa,2019,Dairy Products,83956.76,86525.18,122.0525,937.76,53.4075
785,South Africa,2019,Frozen Food,56909.32,54047.740000000005,52.596666666666664,395.7633333333333,57.583333333333336
786,South Africa,2019,Fruits & Vegetables,91060.81,95892.25,159.57999999999998,585.7125,57.5925
787,South Africa,2019,Grains & Cereals,248178.98,257804.19999999998,95.8,707.9933333333333,43.70222222222222
788,South Africa,2019,Meat & Seafood,88635.15,86918.01000000001,117.95666666666666,1166.15,56.00666666666667
789,South Africa,2019,Prepared Food,157571.52,156098.24,61.80142857142857,934.342857142857,49.637142857142855
790,South Africa,2020,Bakery Items,103305.40000000001,108336.95,88.55499999999999,385.44166666666666,41.931666666666665
791,South Africa,2020,Beverages,147221.57,139246.22999999998,102.066,1162.762,53.410000000000004
792,South Africa,2020,Dairy Products,82306.95,89404.5,110.61500000000001,578.485,37.8
793,South Africa,2020,Frozen Food,107436.89,110313.38,121.785,1058.2425,42.0775
794,South Africa,2020,Fruits & Vegetables,59521.67,60772.49,120.025,453.6675,42.8975
795,South Africa,2020,Grains & Cereals,85805.78,95922.14,81.21,422.666,47.17
796,South Africa,2020,Meat & Seafood,76681.53,69614.73999999999,83.02,906.8666666666668,56.82666666666666
797,South Africa,2020,Prepared Food,81435.35,67691.82,50.25,563.325,58.75
798,South Africa,2021,Bakery Items,137779.81,146553.71,71.208,983.4720000000001,51.714
799,South Africa,2021,Beverages,180034.38,179166.07,123.484,840.2860000000001,42.424
800,South Africa,2021,Dairy Products,41622.6,39836.00000000001,105.2775,347.39750000000004,47.2675
801,South Africa,2021,Frozen Food,153225.05,146575.79,121.75166666666667,725.1783333333333,52.905
802,South Africa,2021,Fruits & Vegetables,130653.32,128923.85,123.522,402.14000000000004,48.02
803,South Africa,2021,Grains & Cereals,176716.88999999998,188277.63,124.15124999999999,728.74,50.316250000000004
804,South Africa,2021,Meat & Seafood,217207.9,218612.08,93.81285714285715,573.9971428571429,38.88285714285714
805,South Africa,2021,Prepared Food,25968.3,28645.91,122.03,954.54,33.04
806,South Africa,2022,Bakery Items,49618.59,51474.08,156.18,533.325,51.915
807,South Africa,2022,Beverages,159367.04,150247.58,93.884,969.1780000000001,51.734
808,South Africa,2022,Frozen Food,53745.74,48203.93,112.37,847.8166666666666,55.56333333333333
809,South Africa,2022,Fruits & Vegetables,182940.69,199951.44,119.6,763.3860000000001,48.346000000000004
810,South Africa,2022,Grains & Cereals,93050.65,83523.93,108.53000000000002,947.9133333333334,53.550000000000004
811,South Africa,2022,Meat & Seafood,75881.98,68553.0,83.864,694.5600000000001,50.8
812,South Africa,2022,Prepared Food,83118.26000000001,82706.48,107.102,565.062,49.574
813,South Africa,2023,Bakery Items,151356.19,161434.57,102.02857142857144,565.4314285714286,45.57285714285714
814,South Africa,2023,Beverages,145116.34,147899.13,136.51749999999998,788.5425,56.13625
815,South Africa,2023,Dairy Products,39586.26,37185.0,108.91999999999999,961.895,54.34
816,South Africa,2023,Frozen Food,121334.18,112728.79999999999,104.374,1000.176,49.344
817,South Africa,2023,Fruits & Vegetables,98919.89,102235.6,99.61,781.2666666666668,47.47
818,South Africa,2023,Grains & Cereals,89485.67,88865.73,119.35833333333333,525.555,46.46333333333334
819,South Africa,2023,Meat & Seafood,75973.46,70201.6,95.83333333333333,836.0533333333333,33.17
820,South Africa,2023,Prepared Food,83508.69,87197.36,77.2475,1051.3825,54.9125
821,South Africa,2024,Bakery Items,155708.31,154874.09,143.536,835.574,52.04200000000001
822,South Africa,2024,Beverages,93529.5,86074.56,95.10333333333334,659.2733333333334,52.95333333333334
823,South Africa,2024,Dairy Products,133641.38,137396.92,122.04,575.5219999999999,48.04600000000001
824,South Africa,2024,Frozen Food,65056.509999999995,69492.63,103.38333333333333,627.7733333333334,46.89000000000001
825,South Africa,2024,Fruits & Vegetables,106389.59999999999,99774.26,92.475,775.44,44.155
826,South Africa,2024,Grains & Cereals,136825.42,131777.19,131.165,826.1350000000001,49.745000000000005
827,South Africa,2024,Meat & Seafood,117773.45,127063.44,128.71666666666667,663.1366666666667,49.415
828,South Africa,2024,Prepared Food,160013.76,173329.41,106.48166666666667,364.1466666666667,46.528333333333336
829,South Korea,2018,Bakery Items,48239.25,51471.19,107.05499999999999,793.9725000000001,51.3
830,South Korea,2018,Beverages,160112.16999999998,172137.32,88.8075,769.28,46.715
831,South Korea,2018,Dairy Products,41649.23,45954.09,111.9375,557.145,48.9925
832,South Korea,2018,Frozen Food,54003.3,45955.06,104.332,513.3779999999999,51.94
833,South Korea,2018,Fruits & Vegetables,98479.82,97777.29,173.16,561.8766666666667,40.52333333333333
834,South Korea,2018,Grains & Cereals,121893.45,126430.18,116.72000000000001,665.225,48.931666666666665
835,South Korea,2018,Meat & Seafood,65484.12,64359.020000000004,158.365,631.635,45.15
836,South Korea,2018,Prepared Food,112186.64,111257.34000000001,139.55999999999997,855.0100000000001,54.596666666666664
837,South Korea,2019,Bakery Items,56780.92,57181.14,97.465,1004.8675000000001,47.5775
838,South Korea,2019,Beverages,47185.72,53578.9,101.47749999999999,516.895,55.85
839,South Korea,2019,Dairy Products,269071.01,281054.33,107.91624999999999,641.31375,48.7725
840,South Korea,2019,Frozen Food,218143.12,232765.04,78.51625,673.8875,43.23625
841,South Korea,2019,Fruits & Vegetables,91550.66,79695.43,62.2375,698.3775,53.495
842,South Korea,2019,Grains & Cereals,48979.909999999996,43336.88,121.63,354.52500000000003,42.84
843,South Korea,2019,Meat & Seafood,15462.88,17410.11,71.52,548.5,50.43
844,South Korea,2019,Prepared Food,184402.34999999998,178365.7,115.39999999999999,769.6728571428572,51.44714285714286
845,South Korea,2020,Bakery Items,65539.01999999999,60079.29,130.62166666666667,589.8283333333333,46.52333333333333
846,South Korea,2020,Beverages,178822.02,180909.71,109.57,533.1633333333333,52.035
847,South Korea,2020,Dairy Products,21984.18,21149.489999999998,84.09,653.095,49.985
848,South Korea,2020,Frozen Food,126447.44,126430.34,137.13600000000002,371.61,49.388
849,South Korea,2020,Fruits & Vegetables,86307.27,83930.37,71.17,799.2699999999999,54.60333333333333
850,South Korea,2020,Grains & Cereals,149064.62,145738.96000000002,123.30285714285715,1027.5185714285715,48.24
851,South Korea,2020,Meat & Seafood,74093.84,68857.9,92.07666666666667,545.1466666666666,41.75666666666667
852,South Korea,2020,Prepared Food,35862.75,38208.32,136.14,895.8766666666667,37.04
853,South Korea,2021,Bakery Items,85414.14,88621.49,107.765,469.70000000000005,50.6725
854,South Korea,2021,Beverages,139095.59,143674.65,113.50999999999999,686.462,50.584
855,South Korea,2021,Dairy Products,84778.31999999999,80978.22,134.5275,700.12,59.6275
856,South Korea,2021,Frozen Food,106311.86,104399.02,109.55,688.8375,57.78
857,South Korea,2021,Fruits & Vegetables,277610.57,293207.6,108.52454545454545,667.55,53.08818181818182
858,South Korea,2021,Grains & Cereals,128975.12,122620.34,106.4375,917.635,47.9625
859,South Korea,2021,Meat & Seafood,11088.64,11899.26,194.12,67.8,69.17
860,South Korea,2021,Prepared Food,83231.48999999999,92581.89,106.1025,782.37,53.265
861,South Korea,2022,Bakery Items,45786.18,40409.74,187.79,833.26,42.24
862,South Korea,2022,Beverages,107357.76000000001,101599.91,153.21,919.4225,42.504999999999995
863,South Korea,2022,Dairy Products,102482.04000000001,97579.73999999999,91.215,646.7525,43.66
864,South Korea,2022,Frozen Food,167541.75,174701.44,98.31833333333333,408.8316666666667,55.92166666666666
865,South Korea,2022,Fruits & Vegetables,93393.74,84356.45,86.49333333333334,515.04,62.72666666666667
866,South Korea,2022,Grains & Cereals,132787.94,137749.02000000002,146.526,591.226,46.916
867,South Korea,2022,Meat & Seafood,50367.56,48699.03,89.61,608.365,47.92
868,South Korea,2022,Prepared Food,90331.32,89482.69,118.41199999999999,847.836,47.315999999999995
869,South Korea,2023,Bakery Items,106949.64,103738.74,116.92166666666667,715.6066666666667,47.035
870,South Korea,2023,Beverages,119670.51000000001,120533.71,122.85333333333334,684.3416666666667,47.955000000000005
871,South Korea,2023,Dairy Products,70142.54000000001,64453.15,94.91499999999999,507.985,47.775000000000006
872,South Korea,2023,Frozen Food,133497.68,141123.9,93.07666666666667,842.9083333333333,43.57333333333333
873,South Korea,2023,Fruits & Vegetables,107471.3,114942.11,124.64666666666666,232.14000000000001,52.24666666666667
874,South Korea,2023,Grains & Cereals,27421.17,22348.6,84.8,915.98,35.38
875,South Korea,2023,Meat & Seafood,40924.700000000004,42770.579999999994,107.28,1109.835,48.685
876,South Korea,2023,Prepared Food,103218.59,101443.76999999999,155.076,538.62,50.944
877,South Korea,2024,Bakery Items,97336.01,95900.36,127.39666666666666,559.6633333333333,49.895
878,South Korea,2024,Beverages,25242.28,24606.23,102.08666666666666,352.42,46.57666666666666
879,South Korea,2024,Dairy Products,140169.99,143470.6,104.37833333333333,850.1899999999999,55.93333333333334
880,South Korea,2024,Frozen Food,102089.52,111900.2,113.78333333333335,573.4499999999999,44.78666666666667
881,South Korea,2024,Fruits & Vegetables,127613.16,130239.29000000001,104.00999999999999,467.62399999999997,46.914
882,South Korea,2024,Grains & Cereals,135576.82,118824.51000000001,100.80499999999999,799.8325,38.4625
883,South Korea,2024,Meat & Seafood,68789.3,73146.11,121.63,594.495,45.807500000000005
884,South Korea,2024,Prepared Food,124694.15,132052.01,121.86399999999999,1151.136,56.98199999999999
885,Spain,2018,Bakery Items,70693.95999999999,72245.70999999999,97.146,794.624,57.638
886,Spain,2018,Beverages,105406.65,105471.06,97.76333333333334,651.3566666666667,49.38999999999999
887,Spain,2018,Dairy Products,129397.32,130518.0,77.804,608.7,47.06
888,Spain,2018,Frozen Food,118557.88,127238.66,109.54666666666667,972.8466666666667,49.169999999999995
889,Spain,2018,Fruits & Vegetables,59847.68,70473.06,107.09666666666665,535.0833333333334,50.28333333333334
890,Spain,2018,Grains & Cereals,80614.5,89753.42,140.29666666666665,780.9133333333333,53.44333333333333
891,Spain,2018,Meat & Seafood,214704.40000000002,220618.28,100.78777777777776,815.2733333333333,43.650000000000006
892,Spain,2018,Prepared Food,76549.20999999999,73651.0,61.8025,364.865,52.18
893,Spain,2019,Bakery Items,61639.76,68073.06,62.41666666666668,1013.3933333333334,53.85
894,Spain,2019,Beverages,115130.82,112146.01,123.46,297.48,51.996
895,Spain,2019,Dairy Products,78181.84,74601.66,89.578,820.7819999999999,54.656000000000006
896,Spain,2019,Frozen Food,85563.82,86587.6,67.21000000000001,969.7550000000001,44.4725
897,Spain,2019,Fruits & Vegetables,167638.27,163038.44,122.874,673.41,55.574
898,Spain,2019,Grains & Cereals,144866.82,140606.61,87.22833333333334,676.9316666666667,48.085
899,Spain,2019,Meat & Seafood,169218.33,168279.14,96.64166666666667,569.8916666666667,58.63833333333333
900,Spain,2019,Prepared Food,164004.61,162230.4,111.80666666666667,1007.46,56.11666666666667
901,Spain,2020,Bakery Items,116210.69,105050.99,81.7,555.24,49.925000000000004
902,Spain,2020,Beverages,145089.65,153962.89,123.22,879.0540000000001,61.146
903,Spain,2020,Dairy Products,132253.47,122796.4,93.95571428571428,665.2328571428571,46.33714285714286
904,Spain,2020,Frozen Food,111351.8,118198.27,115.55999999999999,700.4359999999999,58.224000000000004
905,Spain,2020,Fruits & Vegetables,107197.24,103149.56,115.292,618.168,53.331999999999994
906,Spain,2020,Grains & Cereals,174062.95,168942.31,117.57285714285715,793.157142857143,49.558571428571426
